START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,TIME_DAY,TIME_OF_DAY,MONTH_OF_THE_RIDE,DAY_OF_THE_RIDE,DURATION_OF_THE_RIDE
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Durham,14.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Durham,Cary,13.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,0,,Jan,Wed,0.0
2016-01-08 12:47:00,2016-01-08 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,UNKNOWN,12,Afternoon,Jan,Fri,17.0
2016-01-08 13:08:00,2016-01-08 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,UNKNOWN,13,Afternoon,Jan,Fri,11.0
2016-01-08 13:28:00,2016-01-08 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,UNKNOWN,13,Afternoon,Jan,Fri,18.0
2016-01-08 13:52:00,2016-01-08 14:14:00,Business,Cary,Apex,6.9,UNKNOWN,13,Afternoon,Jan,Fri,22.0
2016-01-08 15:40:00,2016-01-08 15:47:00,Business,Apex,Cary,4.6,UNKNOWN,15,Afternoon,Jan,Fri,7.0
2016-01-08 16:18:00,2016-01-08 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,UNKNOWN,16,Afternoon,Jan,Fri,7.0
2016-01-08 16:29:00,2016-01-08 16:59:00,Business,Cary,Morrisville,9.1,UNKNOWN,16,Afternoon,Jan,Fri,30.0
2016-01-08 17:23:00,2016-01-08 17:55:00,Business,Morrisville,Cary,8.1,UNKNOWN,17,Afternoon,Jan,Fri,32.0
2016-02-08 08:11:00,2016-02-08 08:32:00,Business,Cary,Morrisville,8.4,Meeting,8,Morning,Feb,Mon,21.0
2016-02-08 11:51:00,2016-02-08 12:15:00,Business,Arlington,Washington,4.9,UNKNOWN,11,Morning,Feb,Mon,24.0
2016-02-08 19:15:00,2016-02-08 19:23:00,Business,Kalorama Triangle,K Street,1.0,UNKNOWN,19,Evening,Feb,Mon,8.0
2016-02-08 21:23:00,2016-02-08 21:29:00,Business,K Street,Kalorama Triangle,1.0,UNKNOWN,21,Evening,Feb,Mon,6.0
2016-03-08 12:46:00,2016-03-08 13:00:00,Business,West End,Northwest Rectangle,2.0,UNKNOWN,12,Afternoon,Mar,Tues,14.0
2016-03-08 14:59:00,2016-03-08 15:03:00,Business,K Street,Kalorama Triangle,1.1,UNKNOWN,14,Afternoon,Mar,Tues,4.0
2016-03-08 16:00:00,2016-03-08 16:04:00,Business,Kalorama Triangle,Downtown,1.5,UNKNOWN,16,Afternoon,Mar,Tues,4.0
2016-05-08 17:23:00,2016-05-08 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,UNKNOWN,17,Afternoon,May,Sun,7.0
2016-05-08 18:17:00,2016-05-08 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,UNKNOWN,18,Evening,May,Sun,4.0
2016-05-08 19:17:00,2016-05-08 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,UNKNOWN,19,Evening,May,Sun,10.0
2016-06-08 06:40:00,2016-06-08 06:58:00,Business,Washington,Arlington,6.6,UNKNOWN,6,Night,June,Wed,18.0
2016-06-08 09:31:00,2016-06-08 09:53:00,Business,Morrisville,Cary,8.0,UNKNOWN,9,Morning,June,Wed,22.0
2016-07-08 17:14:00,2016-07-08 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,UNKNOWN,17,Afternoon,July,Fri,9.0
2016-07-08 17:28:00,2016-07-08 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,17,Afternoon,July,Fri,15.0
2016-07-08 18:17:00,2016-07-08 18:23:00,Business,Cary,Morrisville,2.5,UNKNOWN,18,Evening,July,Fri,6.0
2016-07-08 20:15:00,2016-07-08 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,20,Evening,July,Fri,8.0
2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,UNKNOWN,16,Afternoon,Aug,Mon,14.0
2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,UNKNOWN,16,Afternoon,Aug,Mon,13.0
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,17,Afternoon,Aug,Mon,11.0
2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,UNKNOWN,21,Evening,Aug,Mon,25.0
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,23,Night,Aug,Mon,9.0
2016-09-08 14:20:00,2016-09-08 14:38:00,Business,Whitebridge,Waverly Place,6.9,UNKNOWN,14,Afternoon,Sep,Thurs,18.0
2016-09-08 15:15:00,2016-09-08 15:36:00,Business,Cary,Raleigh,14.9,UNKNOWN,15,Afternoon,Sep,Thurs,21.0
2016-09-08 16:04:00,2016-09-08 16:37:00,Business,Raleigh,Cary,17.4,UNKNOWN,16,Afternoon,Sep,Thurs,33.0
2016-10-08 16:56:00,2016-10-08 17:24:00,Business,Cary,Durham,12.9,UNKNOWN,16,Afternoon,Oct,Sat,28.0
2016-10-08 17:53:00,2016-10-08 18:28:00,Business,Durham,Apex,15.3,UNKNOWN,17,Afternoon,Oct,Sat,35.0
2016-10-08 18:49:00,2016-10-08 18:50:00,Business,Apex,Apex,1.0,UNKNOWN,18,Evening,Oct,Sat,1.0
2016-10-08 19:47:00,2016-10-08 20:02:00,Business,Apex,Cary,6.0,UNKNOWN,19,Evening,Oct,Sat,15.0
2016-11-08 12:53:00,2016-11-08 13:00:00,Business,Whitebridge,Heritage Pines,2.2,UNKNOWN,12,Afternoon,Nov,Tues,7.0
2016-11-08 13:14:00,2016-11-08 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,UNKNOWN,13,Afternoon,Nov,Tues,14.0
2016-11-08 13:32:00,2016-11-08 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,UNKNOWN,13,Afternoon,Nov,Tues,10.0
2016-11-08 18:37:00,2016-11-08 19:29:00,Business,Cary,Wake Forest,31.7,UNKNOWN,18,Evening,Nov,Tues,52.0
2016-11-08 20:59:00,2016-11-08 21:44:00,Business,Wake Forest,Cary,31.9,UNKNOWN,20,Evening,Nov,Tues,45.0
2016-12-08 18:49:00,2016-12-08 18:52:00,Business,Whitebridge,Westpark Place,1.9,UNKNOWN,18,Evening,Dec,Thurs,3.0
2016-12-08 18:56:00,2016-12-08 19:05:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,18,Evening,Dec,Thurs,9.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,8.4,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,R?walpindi,Unknown Location,15.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,14.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,15.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,7.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,2.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,5.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,5.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,1.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,16.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,2.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,12.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,R?walpindi,1.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,R?walpindi,Islamabad,6.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,7.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,5.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,5.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Noorpur Shahan,7.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Noorpur Shahan,Islamabad,3.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,R?walpindi,6.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,R?walpindi,Unknown Location,2.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,5.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,3.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,12.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,7.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,12.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,1.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,20.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,9.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,6.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,4.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,1.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,10.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,19.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,19.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,R?walpindi,7.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,R?walpindi,R?walpindi,4.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,R?walpindi,Unknown Location,18.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Noorpur Shahan,8.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Noorpur Shahan,Unknown Location,7.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Noorpur Shahan,7.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Noorpur Shahan,Islamabad,4.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,5.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,1.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,7.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,17.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,25.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,96.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,35.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,5.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,50.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Lahore,9.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Unknown Location,7.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,5.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,3.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Lahore,3.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Lahore,7.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Lahore,1.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Unknown Location,7.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Lahore,2.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Lahore,3.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Lahore,3.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Unknown Location,5.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Lahore,9.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Lahore,7.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Lahore,0.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Unknown Location,86.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,156.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Noorpur Shahan,10.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Noorpur Shahan,Islamabad,6.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,5.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,12.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,10.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,4.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,2.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,2.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,4.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,5.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,2.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,2.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,8.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,4.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,5.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,13.0,UNKNOWN,0,,Jan,Wed,0.0
2016-01-09 11:51:00,2016-01-09 12:24:00,Business,Unknown Location,Islamabad,13.0,UNKNOWN,11,Morning,Jan,Sat,33.0
2016-01-09 17:21:00,2016-01-09 17:36:00,Business,Islamabad,Unknown Location,10.6,UNKNOWN,17,Afternoon,Jan,Sat,15.0
2016-01-09 18:49:00,2016-01-09 19:08:00,Business,Unknown Location,Unknown Location,2.2,UNKNOWN,18,Evening,Jan,Sat,19.0
2016-02-09 11:37:00,2016-02-09 12:24:00,Business,Unknown Location,Islamabad,9.2,UNKNOWN,11,Morning,Feb,Tues,47.0
2016-02-09 18:56:00,2016-02-09 19:37:00,Business,Unknown Location,Unknown Location,12.9,UNKNOWN,18,Evening,Feb,Tues,41.0
2016-05-09 10:25:00,2016-05-09 10:44:00,Business,Unknown Location,R?walpindi,17.2,UNKNOWN,10,Morning,May,Mon,19.0
2016-06-09 17:49:00,2016-06-09 17:49:00,Business,Unknown Location,Unknown Location,69.1,UNKNOWN,17,Afternoon,June,Thurs,0.0
2016-10-09 10:28:00,2016-10-09 10:45:00,Business,Unknown Location,Unknown Location,2.8,UNKNOWN,10,Morning,Oct,Sun,17.0
2016-11-09 09:51:00,2016-11-09 09:55:00,Business,Unknown Location,Unknown Location,8.6,UNKNOWN,9,Morning,Nov,Wed,4.0
2016-11-09 21:40:00,2016-11-09 21:42:00,Business,Unknown Location,Unknown Location,9.8,UNKNOWN,21,Evening,Nov,Wed,2.0
2016-12-09 08:07:00,2016-12-09 08:12:00,Business,Unknown Location,Unknown Location,3.6,UNKNOWN,8,Morning,Dec,Fri,5.0
2016-12-09 11:15:00,2016-12-09 11:24:00,Business,Unknown Location,Unknown Location,1.7,UNKNOWN,11,Morning,Dec,Fri,9.0
2016-12-09 13:04:00,2016-12-09 13:44:00,Business,Unknown Location,Unknown Location,11.5,UNKNOWN,13,Afternoon,Dec,Fri,40.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,0.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,0.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,0.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,1.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,9.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,R?walpindi,Unknown Location,18.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,10.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,5.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,18.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,18.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,16.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,R?walpindi,9.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Karachi,Karachi,2.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Karachi,Unknown Location,8.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,2.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,5.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Lahore,9.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lahore,Unknown Location,7.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Unknown Location,195.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,20.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Unknown Location,Islamabad,12.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Islamabad,37.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Islamabad,Unknown Location,16.7,UNKNOWN,0,,Jan,Wed,0.0
2016-03-10 17:09:00,2016-03-10 17:12:00,Business,Unknown Location,Islamabad,10.5,UNKNOWN,17,Afternoon,Mar,Thurs,3.0
2016-03-10 18:17:00,2016-03-10 18:34:00,Business,Islamabad,Islamabad,2.8,UNKNOWN,18,Evening,Mar,Thurs,17.0
2016-03-10 18:51:00,2016-03-10 19:01:00,Business,Islamabad,Islamabad,1.6,UNKNOWN,18,Evening,Mar,Thurs,10.0
2016-03-10 22:04:00,2016-03-10 22:33:00,Business,Islamabad,Unknown Location,12.7,UNKNOWN,22,Night,Mar,Thurs,29.0
2016-04-10 09:50:00,2016-04-10 10:52:00,Business,Unknown Location,Unknown Location,28.6,UNKNOWN,9,Morning,April,Sun,62.0
2016-04-10 12:17:00,2016-04-10 12:18:00,Business,Unknown Location,Unknown Location,15.1,UNKNOWN,12,Afternoon,April,Sun,1.0
2016-06-10 08:49:00,2016-06-10 11:36:00,Business,Unknown Location,R?walpindi,17.9,UNKNOWN,8,Morning,June,Fri,167.0
2016-06-10 17:23:00,2016-06-10 17:40:00,Business,R?walpindi,Unknown Location,112.6,UNKNOWN,17,Afternoon,June,Fri,17.0
2016-06-10 18:37:00,2016-06-10 18:39:00,Business,Unknown Location,Unknown Location,18.4,UNKNOWN,18,Evening,June,Fri,2.0
2016-06-10 19:46:00,2016-06-10 20:26:00,Business,Unknown Location,Unknown Location,13.8,UNKNOWN,19,Evening,June,Fri,40.0
2016-07-10 10:56:00,2016-07-10 10:59:00,Business,Unknown Location,Lahore,33.2,UNKNOWN,10,Morning,July,Sun,3.0
2016-07-10 11:27:00,2016-07-10 11:50:00,Business,Lahore,Lahore,2.6,UNKNOWN,11,Morning,July,Sun,23.0
2016-07-10 13:52:00,2016-07-10 14:08:00,Business,Lahore,Unknown Location,5.8,UNKNOWN,13,Afternoon,July,Sun,16.0
2016-07-10 14:29:00,2016-07-10 15:11:00,Business,Unknown Location,Lahore,8.3,UNKNOWN,14,Afternoon,July,Sun,42.0
2016-07-10 15:47:00,2016-07-10 16:02:00,Business,Lahore,Lahore,2.4,UNKNOWN,15,Afternoon,July,Sun,15.0
2016-07-10 18:08:00,2016-07-10 18:27:00,Business,Lahore,Lahore,3.1,UNKNOWN,18,Evening,July,Sun,19.0
2016-07-10 18:33:00,2016-07-10 19:01:00,Business,Lahore,Lahore,6.1,UNKNOWN,18,Evening,July,Sun,28.0
2016-08-10 15:03:00,2016-08-10 15:03:00,Business,Karachi,Karachi,3.6,UNKNOWN,15,Afternoon,Aug,Wed,0.0
2016-08-10 18:15:00,2016-08-10 18:18:00,Business,Karachi,Unknown Location,8.0,UNKNOWN,18,Evening,Aug,Wed,3.0
2016-09-10 14:04:00,2016-09-10 14:23:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,14,Afternoon,Sep,Sat,19.0
2016-10-10 17:22:00,2016-10-10 17:28:00,Business,Islamabad,Islamabad,1.7,UNKNOWN,17,Afternoon,Oct,Mon,6.0
2016-10-10 17:33:00,2016-10-10 18:13:00,Business,Islamabad,Unknown Location,9.5,UNKNOWN,17,Afternoon,Oct,Mon,40.0
2016-11-10 01:27:00,2016-11-10 02:08:00,Business,Unknown Location,R?walpindi,17.1,Meeting,1,Night,Nov,Thurs,41.0
2016-12-10 19:18:00,2016-12-10 19:21:00,Business,R?walpindi,Unknown Location,18.4,UNKNOWN,19,Evening,Dec,Sat,3.0
